maxWorkers,chunkSize,StartIndex,Status,Error,EndClock,Latency
6,5,405,success,None,21/Jul/2026:11:39:15.452011,0.49794237499008887
6,5,384,success,None,21/Jul/2026:11:39:15.462206,0.6339985000086017
6,5,281,success,None,21/Jul/2026:11:39:15.476996,0.6963989580108318
6,5,392,success,None,21/Jul/2026:11:39:15.584472,0.6719826250046026
7,5,54,success,None,21/Jul/2026:11:39:16.565212,0.9718598329927772
7,5,146,success,None,21/Jul/2026:11:39:16.602840,1.0091144159960095
7,5,72,success,None,21/Jul/2026:11:39:16.639115,1.0455100409744773
7,5,168,success,None,21/Jul/2026:11:39:16.793748,1.199900167004671
7,5,233,success,None,21/Jul/2026:11:39:16.830190,1.236009791988181
7,5,252,success,None,21/Jul/2026:11:39:16.956928,1.3626333750144113
7,5,281,failed,"429, message='Too Many Requests', url='https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/AerChemMIP/MOHC/UKESM1-0-LL/ssp370SST-lowNTCF/r1i1p1f2/Amon/cl/gn/latest/cl_Amon_UKESM1-0-LL_ssp370SST-lowNTCF_r1i1p1f2_gn_205001-209912.nc'",21/Jul/2026:11:39:17.063105,1.4685313329973724
7,5,405,success,None,21/Jul/2026:11:39:17.126305,0.48686141602229327
7,5,384,success,None,21/Jul/2026:11:39:17.141078,0.5755173750221729
7,5,392,success,None,21/Jul/2026:11:39:17.147964,0.5447212909930386
8,5,72,success,None,21/Jul/2026:11:39:18.188783,1.032256292004604
8,5,54,success,None,21/Jul/2026:11:39:18.227117,1.0707536670088302
8,5,146,success,None,21/Jul/2026:11:39:18.259976,1.1032894590171054
8,5,168,success,None,21/Jul/2026:11:39:18.276550,1.1197523339942563
8,5,233,success,None,21/Jul/2026:11:39:18.395757,1.2386456250096671
8,5,252,success,None,21/Jul/2026:11:39:18.464092,1.3068742920004297
8,5,281,success,None,21/Jul/2026:11:39:18.639065,1.4816678749921266
8,5,384,success,None,21/Jul/2026:11:39:18.667126,1.5096127080032602
8,5,392,success,None,21/Jul/2026:11:39:18.667959,0.4788014160003513
8,5,405,success,None,21/Jul/2026:11:39:18.672058,0.44453300000168383
9,5,54,success,None,21/Jul/2026:11:39:19.788336,1.1042443750193343
9,5,146,success,None,21/Jul/2026:11:39:19.902071,1.2176675829978194
9,5,233,success,None,21/Jul/2026:11:39:19.916448,1.2317031669954304
9,5,168,success,None,21/Jul/2026:11:39:19.923373,1.23884658300085
9,5,252,success,None,21/Jul/2026:11:39:19.965996,1.2810269170149695
9,5,72,success,None,21/Jul/2026:11:39:19.985914,1.3016562080010772
9,5,392,success,None,21/Jul/2026:11:39:20.224186,1.5385946669848636
9,5,281,success,None,21/Jul/2026:11:39:20.267154,1.5819408749812283
9,5,384,success,None,21/Jul/2026:11:39:20.399024,1.7136607090069447
9,5,405,success,None,21/Jul/2026:11:39:20.552850,0.7641342080023605
10,5,72,success,None,21/Jul/2026:11:39:21.706138,1.1518129169999156
10,5,146,success,None,21/Jul/2026:11:39:21.766003,1.2115093749889638
10,5,54,success,None,21/Jul/2026:11:39:21.796501,1.2423392079945188
10,5,233,success,None,21/Jul/2026:11:39:21.879923,1.325079458008986
10,5,168,success,None,21/Jul/2026:11:39:21.909901,1.3552745420020074
10,5,384,success,None,21/Jul/2026:11:39:22.033104,1.4777368750073947
10,5,405,success,None,21/Jul/2026:11:39:22.033543,1.47783358299057
10,5,252,success,None,21/Jul/2026:11:39:22.097441,1.5423700409883168
10,5,281,success,None,21/Jul/2026:11:39:22.128185,1.5730068330012728
10,5,392,success,None,21/Jul/2026:11:39:22.175225,1.6196765420027077
11,5,146,success,None,21/Jul/2026:11:39:23.477199,1.2922764160030056
11,5,252,success,None,21/Jul/2026:11:39:23.478322,1.2925072500074748
11,5,72,success,None,21/Jul/2026:11:39:23.494518,1.3097267080156598
11,5,54,success,None,21/Jul/2026:11:39:23.497543,1.312924457975896
11,5,168,success,None,21/Jul/2026:11:39:23.513594,1.3283795419847593
11,5,281,success,None,21/Jul/2026:11:39:23.642307,1.4563602499838453
11,5,233,success,None,21/Jul/2026:11:39:23.668936,1.483535417006351
11,5,405,success,None,21/Jul/2026:11:39:23.696877,1.5103863330150489
11,5,384,success,None,21/Jul/2026:11:39:23.707576,1.5214283340028487
11,5,392,success,None,21/Jul/2026:11:39:23.738126,1.5517462920106482
12,5,146,success,None,21/Jul/2026:11:39:24.800836,1.053206541982945
12,5,72,success,None,21/Jul/2026:11:39:24.823906,1.0764013750012964
12,5,168,success,None,21/Jul/2026:11:39:24.972940,1.2251751250005327
12,5,233,success,None,21/Jul/2026:11:39:24.976336,1.2284491249884013
12,5,252,success,None,21/Jul/2026:11:39:25.078868,1.33063166597276
12,5,54,success,None,21/Jul/2026:11:39:25.115263,1.3679200829938054
12,5,281,success,None,21/Jul/2026:11:39:25.219855,1.4715117079904303
12,5,384,success,None,21/Jul/2026:11:39:25.243597,1.4951260420202743
12,5,392,success,None,21/Jul/2026:11:39:25.257342,1.508632959012175
12,5,405,success,None,21/Jul/2026:11:39:25.262470,1.5135687500005588
13,5,168,success,None,21/Jul/2026:11:39:26.362689,1.0908971249882597
13,5,54,success,None,21/Jul/2026:11:39:26.392831,1.1214745000179391
13,5,146,success,None,21/Jul/2026:11:39:26.544356,1.272708333999617
13,5,72,success,None,21/Jul/2026:11:39:26.580458,1.3089354170078877
13,5,233,success,None,21/Jul/2026:11:39:26.620903,1.3487237080116756
13,5,252,success,None,21/Jul/2026:11:39:26.638447,1.365948374994332
13,5,281,success,None,21/Jul/2026:11:39:26.737418,1.4646802920033224
13,5,392,success,None,21/Jul/2026:11:39:26.754746,1.4816157500026748
13,5,384,success,None,21/Jul/2026:11:39:26.772425,1.4994679589872248
13,5,405,success,None,21/Jul/2026:11:39:26.782231,1.5089131249987986
14,5,72,success,None,21/Jul/2026:11:39:27.896422,1.1079635409987532
14,5,146,success,None,21/Jul/2026:11:39:27.988396,1.1997937500127591
14,5,233,success,None,21/Jul/2026:11:39:28.027938,1.2387908750097267
14,5,54,success,None,21/Jul/2026:11:39:28.068531,1.280257292004535
14,5,168,success,None,21/Jul/2026:11:39:28.104360,1.3155933749803808
14,5,252,success,None,21/Jul/2026:11:39:28.180145,1.390874916978646
14,5,281,success,None,21/Jul/2026:11:39:28.260276,1.470786791993305
14,5,384,success,None,21/Jul/2026:11:39:28.264287,1.4745153749827296
14,5,392,success,None,21/Jul/2026:11:39:28.378810,1.588838791998569
14,5,405,success,None,21/Jul/2026:11:39:28.409643,1.6195310830080416
15,5,54,success,None,21/Jul/2026:11:39:29.470041,1.0523205419885926
15,5,146,success,None,21/Jul/2026:11:39:29.584948,1.1669195419817697
15,5,72,success,None,21/Jul/2026:11:39:29.698432,1.2805467500002123
15,5,168,success,None,21/Jul/2026:11:39:29.724391,1.3062462500238325
15,5,233,success,None,21/Jul/2026:11:39:29.749325,1.3309531660052016
15,5,252,success,None,21/Jul/2026:11:39:29.769885,1.3513922920101322
15,5,384,success,None,21/Jul/2026:11:39:29.892807,1.4739743749960326
15,5,281,success,None,21/Jul/2026:11:39:29.908188,1.489468791987747
15,5,392,success,None,21/Jul/2026:11:39:29.913564,1.494627665990265
15,5,405,success,None,21/Jul/2026:11:39:29.955517,1.5364702079968993
